game_id,rated,turns,victory_status,winner,White Rating,Black Rating,opening_code,opening_moves,opening_fullname,opening_shortname,opening_response
262,TRUE,48,Resign,Black,1557,1547,C70,8,Ruy Lopez: Morphy Defense |  Caro Variation,Ruy Lopez,
263,FALSE,95,Mate,White,1557,1607,E20,5,Nimzo-Indian Defense #2,Nimzo-Indian Defense,
264,FALSE,70,Mate,Black,1607,1557,A02,1,Bird Opening,Bird Opening,
265,FALSE,42,Resign,White,1557,1632,B32,7,Sicilian Defense: Open #3,Sicilian Defense,
266,TRUE,177,Out of Time,White,1535,1609,C58,11,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,Italian Game,
267,TRUE,114,Mate,Black,1713,1558,A00,2,Hungarian Opening: Indian Defense,Hungarian Opening,
268,TRUE,57,Resign,White,1497,1730,B00,2,Owen Defense,Owen Defense,
269,TRUE,57,Resign,White,1437,1552,C50,5,Italian Game,Italian Game,
270,FALSE,82,Draw,Draw,1516,1552,A03,2,Bird Opening,Bird Opening,
271,TRUE,29,Mate,White,1513,1456,B54,5,Sicilian Defense,Sicilian Defense,
272,TRUE,70,Resign,Black,1355,1478,C55,7,Italian Game: Two Knights Defense |  Modern Bishop's Opening,Italian Game,
273,TRUE,97,Mate,White,1638,1614,C55,6,Italian Game: Anti-Fried Liver Defense,Italian Game,
274,TRUE,99,Resign,White,1613,1934,B12,11,Caro-Kann Defense: Maroczy Variation |  Maroczy Gambit,Caro-Kann Defense,
275,FALSE,74,Resign,Black,1865,1613,D03,5,Queen's Pawn Game: Torre Attack,Queen's Pawn Game,
276,TRUE,48,Mate,Black,1776,1587,D00,2,Queen's Pawn Game,Queen's Pawn Game,
277,TRUE,77,Mate,White,1568,1593,C10,6,French Defense: Marshall Variation,French Defense,
278,TRUE,80,Resign,Black,1605,1546,B01,6,Scandinavian Defense: Icelandic-Palme Gambit,Scandinavian Defense,
279,TRUE,35,Resign,White,1518,1709,B00,5,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,Nimzowitsch Defense,
280,TRUE,33,Resign,White,1728,1527,D31,8,Semi-Slav Defense: Noteboom Variation,Semi-Slav Defense,
281,TRUE,87,Mate,White,1515,1379,B01,4,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,
282,TRUE,40,Resign,Black,1538,1501,B06,4,Robatsch (Modern) Defense,Robatsch (Modern) Defense,
283,TRUE,54,Resign,Black,1511,1516,D30,4,Queen's Gambit Declined,Queen's Gambit,Declined
284,TRUE,67,Resign,Black,1464,1495,C69,9,Ruy Lopez: Exchange Variation |  Normal Variation,Ruy Lopez,
285,TRUE,21,Mate,White,1470,1475,C40,4,King's Pawn Game: Damiano Defense,King's Pawn Game,
286,TRUE,14,Mate,Black,1490,1440,C50,6,Italian Game: Schilling-Kostic Gambit,Italian Game,
287,FALSE,71,Resign,White,1611,1974,D41,18,Queen's Gambit Declined: Semi-Tarrasch |  San Sebastian Variation,Queen's Gambit,Declined
288,TRUE,72,Out of Time,Black,1611,1945,E20,8,Nimzo-Indian Defense: Ragozin Variation,Nimzo-Indian Defense,
289,TRUE,62,Resign,Black,1584,1611,A31,5,English Opening: Symmetrical Variation |  Anti-Benoni Variation,English Opening,
290,TRUE,48,Resign,Black,1942,1611,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
291,TRUE,6,Out of Time,Black,1217,1611,C46,6,Four Knights Game,Four Knights Game,
292,TRUE,69,Draw,Draw,1611,2059,D46,12,Semi-Slav Defense: Chigorin Defense,Semi-Slav Defense,
293,TRUE,72,Resign,White,1611,1478,B27,4,Sicilian Defense: Quinteros Variation,Sicilian Defense,
294,TRUE,40,Mate,Black,1486,1552,C44,5,King's Pawn Game: Dresden Opening,King's Pawn Game,
295,TRUE,29,Mate,White,1453,1496,B06,2,Modern Defense,Modern Defense,
296,TRUE,44,Resign,White,1340,1326,A40,2,English Defense #2,English Defense,
297,TRUE,59,Mate,White,1532,1500,C00,3,French Defense: Steinitz Attack,French Defense,
298,TRUE,115,Resign,White,1560,1557,C34,6,King's Gambit Accepted |  Fischer Defense,King's Gambit,Accepted
299,TRUE,70,Resign,Black,1571,1577,A03,2,Bird Opening: Dutch Variation,Bird Opening,
300,TRUE,36,Resign,Black,1580,1617,A03,2,Bird Opening,Bird Opening,
301,TRUE,83,Resign,White,1531,1593,C46,7,Four Knights Game: Gunsberg Variation,Four Knights Game,
302,TRUE,99,Draw,Draw,1449,1597,C48,9,Four Knights Game: Ranken Variation,Four Knights Game,
303,TRUE,43,Resign,White,1743,1604,C34,6,King's Gambit Accepted |  Schallopp Defense,King's Gambit,Accepted
304,TRUE,89,Resign,White,1604,1614,C48,8,Four Knights Game: Spanish Variation |  Classical Variation,Four Knights Game,
305,TRUE,96,Resign,Black,1550,1605,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
306,FALSE,116,Mate,Black,1630,1605,C42,8,Petrov's Defense #5,Petrov's Defense,
307,FALSE,78,Mate,Black,1475,1605,A00,1,Hungarian Opening,Hungarian Opening,
308,FALSE,77,Mate,White,1605,1475,A02,1,Bird Opening,Bird Opening,
309,FALSE,70,Mate,Black,1475,1605,C20,3,King's Pawn Opening: 2.b3,King's Pawn Opening,
310,FALSE,27,Resign,White,1570,1605,C42,7,Russian Game: Cochrane Gambit,Russian Game,
311,FALSE,102,Resign,Black,1605,1500,A02,1,Bird Opening,Bird Opening,
312,FALSE,21,Resign,White,1500,1605,C47,9,Four Knights Game: Italian Variation |  Noa Gambit,Four Knights Game,
313,FALSE,33,Resign,White,1605,1500,A02,1,Bird Opening,Bird Opening,
314,FALSE,74,Resign,Black,1513,1605,C42,5,Russian Game: Urusov Gambit,Russian Game,
315,TRUE,65,Resign,White,1790,1874,A00,1,Polish Opening,Polish Opening,
316,TRUE,81,Resign,White,1864,1805,B24,5,Sicilian Defense: Closed Variation |  Fianchetto Variation,Sicilian Defense,
317,TRUE,45,Resign,Black,1496,1861,A45,3,Indian Game: Tartakower Attack,Indian Game,
318,TRUE,52,Resign,White,1851,1853,C67,8,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,Ruy Lopez,
319,TRUE,51,Resign,White,1861,1863,B11,4,Caro-Kann Defense,Caro-Kann Defense,
320,TRUE,48,Draw,Draw,1618,1609,C00,3,French Defense: Knight Variation,French Defense,
321,TRUE,20,Resign,Black,1620,1607,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
322,TRUE,50,Mate,Black,1621,1496,B30,5,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,Sicilian Defense,
323,TRUE,98,Resign,Black,1633,1581,C41,5,Philidor Defense #3,Philidor Defense,
324,TRUE,106,Mate,Black,1623,1623,C60,6,Ruy Lopez: Cozio Defense,Ruy Lopez,
325,TRUE,19,Resign,White,1612,1614,C50,5,Italian Game,Italian Game,
326,TRUE,22,Resign,White,1605,1624,C50,8,Italian Game: Giuoco Pianissimo |  Normal,Italian Game,
327,TRUE,114,Draw,Draw,1693,1621,E61,4,Indian Game: West Indian Defense,Indian Game,
328,TRUE,69,Resign,Black,1631,1684,B50,4,Sicilian Defense,Sicilian Defense,
329,TRUE,34,Mate,Black,1636,1619,C53,8,Italian Game: Classical Variation |  Closed Variation,Italian Game,
330,TRUE,40,Mate,Black,1613,1617,C57,8,Italian Game: Two Knights Defense |  Traxler Counterattack,Italian Game,
331,TRUE,108,Resign,Black,1627,1495,C50,6,Italian Game: Hungarian Defense,Italian Game,
332,TRUE,27,Resign,White,1480,1643,C23,3,Bishop's Opening,Bishop's Opening,
333,TRUE,63,Resign,White,1631,1652,B30,5,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,Sicilian Defense,
334,TRUE,31,Resign,White,1687,1641,C44,5,Ponziani Opening,Ponziani Opening,
335,TRUE,71,Resign,White,1630,1638,C55,6,Italian Game: Anti-Fried Liver Defense,Italian Game,
336,TRUE,92,Mate,Black,1414,1624,C60,6,Ruy Lopez: Cozio Defense,Ruy Lopez,
337,TRUE,47,Mate,White,1619,1419,C57,7,Italian Game: Two Knights Defense |  Knight Attack,Italian Game,
338,TRUE,56,Resign,Black,1629,1659,C42,5,Petrov's Defense #2,Petrov's Defense,
339,TRUE,48,Resign,White,1649,1639,C23,3,Bishop's Opening,Bishop's Opening,
340,TRUE,124,Resign,Black,1677,1627,A00,1,Polish Opening,Polish Opening,
341,TRUE,49,Mate,White,1705,1636,C45,8,Scotch Game: Classical Variation,Scotch Game,
342,TRUE,64,Resign,Black,1647,1635,B96,13,Sicilian Defense: Najdorf Variation,Sicilian Defense,
343,TRUE,29,Resign,White,1637,1627,C53,7,Italian Game: Classical Variation #2,Italian Game,
344,TRUE,45,Resign,White,1626,1631,C50,5,Italian Game,Italian Game,
345,TRUE,96,Resign,Black,1602,1615,C34,6,King's Gambit Accepted |  Fischer Defense,King's Gambit,Accepted
346,TRUE,92,Resign,Black,1634,1603,C23,3,Bishop's Opening,Bishop's Opening,
347,TRUE,40,Mate,Black,1611,1591,C50,9,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,Italian Game,
348,TRUE,123,Mate,White,1579,1623,C54,19,Italian Game: Giuoco Piano |  Aitken Variation,Italian Game,
349,TRUE,129,Mate,White,1995,1581,A05,4,King's Indian Attack: Symmetrical Defense,King's Indian Attack,
350,TRUE,120,Mate,Black,1589,1569,D92,9,Gruenfeld Defense: Three Knights Variation |  Hungarian Attack,Gruenfeld Defense,
351,TRUE,71,Draw,Draw,1570,1555,C55,6,Italian Game: Anti-Fried Liver Defense,Italian Game,
352,TRUE,97,Mate,White,1559,1557,C00,3,French Defense: Knight Variation,French Defense,
353,TRUE,60,Resign,White,1546,1571,A45,2,Indian Game,Indian Game,
354,TRUE,57,Resign,White,1550,1567,B21,6,Sicilian Defense: Smith-Morra Gambit Declined |  Push Variation,Sicilian Defense,
355,TRUE,38,Resign,White,1560,1419,B12,5,Caro-Kann Defense: Advance Variation,Caro-Kann Defense,
356,TRUE,111,Resign,White,1840,1564,C45,8,Scotch Game: Haxo Gambit,Scotch Game,
357,TRUE,119,Resign,Black,1660,1549,A49,4,East Indian Defense,East Indian Defense,
358,TRUE,33,Mate,White,1534,1678,C41,5,Philidor Defense,Philidor Defense,
359,TRUE,32,Resign,White,1789,1538,E10,6,Blumenfeld Countergambit #2,Blumenfeld Countergambit,
360,TRUE,96,Resign,Black,1841,1921,C22,8,Center Game: Berger Variation,Center Game,
361,TRUE,92,Draw,Draw,1926,1737,A04,2,Zukertort Opening: Queenside Fianchetto Variation,Zukertort Opening,
362,TRUE,64,Resign,Black,1629,1887,D00,3,Queen's Pawn Game #2,Queen's Pawn Game,
363,TRUE,10,Resign,Black,1860,1712,C37,7,King's Gambit Accepted |  King's Knight Gambit,King's Gambit,Accepted
364,TRUE,85,Resign,White,1500,1568,A09,4,Reti Opening: Reti Accepted,Reti Opening,
365,TRUE,40,Resign,Black,1780,2132,B90,10,Sicilian Defense: Najdorf Variation,Sicilian Defense,
366,TRUE,58,Resign,Black,966,1124,B01,2,Scandinavian Defense,Scandinavian Defense,
367,TRUE,26,Out of Time,Black,884,951,A01,2,Nimzo-Larsen Attack: Modern Variation,Nimzo-Larsen Attack,
368,TRUE,4,Out of Time,Black,945,1070,C40,3,King's Knight Opening,King's Knight Opening,
369,TRUE,118,Mate,Black,971,1149,B00,3,King's Pawn Game: Nimzowitsch Defense,King's Pawn Game,
370,TRUE,11,Mate,White,1238,985,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
371,TRUE,163,Out of Time,Draw,972,1247,A20,2,English Opening: King's English Variation,English Opening,
372,TRUE,95,Mate,White,1107,961,B00,4,Nimzowitsch Defense: Mikenas Variation,Nimzowitsch Defense,
373,TRUE,37,Resign,Black,974,1129,D00,3,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
374,TRUE,101,Mate,White,1203,970,C21,3,Center Game #2,Center Game,
375,TRUE,80,Out of Time,Black,998,937,C00,5,French Defense: Pelikan Variation,French Defense,
376,TRUE,78,Resign,Black,1016,1126,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
377,TRUE,89,Out of Time,Draw,1025,1153,C01,4,French Defense: Mediterranean Defense,French Defense,
378,TRUE,42,Mate,Black,1047,1151,D02,4,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
379,TRUE,8,Out of Time,Black,998,1016,C44,6,Ponziani Opening: Romanishin Variation,Ponziani Opening,
380,TRUE,101,Out of Time,White,1127,1044,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
381,TRUE,65,Out of Time,White,1020,1200,D02,3,Queen's Pawn Game: Zukertort Variation,Queen's Pawn Game,
382,TRUE,60,Mate,Black,1069,1071,D02,4,Queen's Pawn Game: Symmetrical Variation,Queen's Pawn Game,
383,TRUE,71,Draw,Draw,1071,1068,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
384,TRUE,44,Resign,Black,1115,1223,D01,4,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
385,TRUE,20,Resign,Black,1190,1213,D01,4,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
386,TRUE,41,Resign,White,1337,1337,C40,3,King's Knight Opening,King's Knight Opening,
387,TRUE,40,Resign,Black,1500,1500,B01,2,Scandinavian Defense,Scandinavian Defense,
388,TRUE,27,Resign,White,1500,1571,C41,7,Philidor Defense: Exchange Variation #2,Philidor Defense,
389,TRUE,59,Resign,Black,1367,1866,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
390,TRUE,19,Mate,White,1590,1373,B00,2,Owen Defense,Owen Defense,
391,TRUE,50,Mate,Black,1377,1667,A00,1,Hungarian Opening,Hungarian Opening,
392,TRUE,34,Resign,Black,1558,1358,C88,15,Ruy Lopez: Closed Variations |  Rosen Attack,Ruy Lopez,
393,TRUE,15,Mate,White,1476,1367,B00,2,Owen Defense,Owen Defense,
394,TRUE,52,Resign,Black,1376,1469,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
395,TRUE,65,Mate,White,1460,1386,B00,2,Owen Defense,Owen Defense,
396,TRUE,67,Resign,White,1372,1408,C41,5,Philidor Defense #3,Philidor Defense,
397,TRUE,31,Resign,Black,1373,2148,B40,4,Sicilian Defense: French Variation,Sicilian Defense,
398,FALSE,130,Mate,Black,1500,1395,C00,2,French Defense #2,French Defense,
399,TRUE,125,Mate,White,1382,1414,C01,5,French Defense: Exchange Variation,French Defense,
400,TRUE,76,Resign,Black,1320,1400,C00,3,French Defense: Knight Variation,French Defense,
401,TRUE,121,Resign,White,1383,1330,A46,3,Torre Attack #2,Torre Attack,
402,FALSE,53,Resign,White,1383,1242,D02,3,Queen's Pawn Game: Zukertort Variation,Queen's Pawn Game,
403,TRUE,116,Out of Time,Black,1469,1357,C02,9,French Defense: Advance Variation |  Paulsen Attack,French Defense,
404,FALSE,47,Resign,White,959,1357,A00,4,Creepy Crawly Formation: Classical Defense,Creepy Crawly Formation,
405,FALSE,53,Resign,White,1357,959,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
406,FALSE,76,Mate,Black,959,1357,A00,4,Creepy Crawly Formation: Classical Defense,Creepy Crawly Formation,
407,TRUE,110,Draw,Draw,1588,1691,C50,8,Italian Game: Giuoco Pianissimo |  Normal,Italian Game,
408,TRUE,67,Mate,White,1541,1586,B34,9,Sicilian Defense: Accelerated Dragon |  Modern Variation,Sicilian Defense,
409,TRUE,17,Resign,White,1517,1320,C40,4,Elephant Gambit,Elephant Gambit,
410,TRUE,39,Mate,White,1569,1569,A01,2,Nimzo-Larsen Attack: Classical Variation,Nimzo-Larsen Attack,
411,TRUE,94,Resign,Black,1563,1498,C03,5,French Defense: Tarrasch Variation,French Defense,
412,TRUE,37,Resign,White,1903,1512,E20,8,Nimzo-Indian Defense: Ragozin Variation,Nimzo-Indian Defense,
413,TRUE,37,Mate,White,1612,1450,B13,5,Caro-Kann Defense: Exchange Variation,Caro-Kann Defense,
414,FALSE,34,Resign,White,1327,1450,B00,3,Caro-Kann Defense: Hillbilly Attack,Caro-Kann Defense,
415,FALSE,41,Out of Time,White,1245,1450,B12,5,Caro-Kann Defense: Advance Variation,Caro-Kann Defense,
416,FALSE,30,Resign,Black,1921,1451,C40,4,Latvian Gambit,Latvian Gambit,
417,TRUE,51,Resign,White,1462,1464,A00,3,Global Opening,Global Opening,
418,TRUE,79,Mate,White,1450,1486,C33,6,King's Gambit Accepted |  Bishop's Gambit |  Lopez Defense,King's Gambit,Accepted
419,TRUE,83,Resign,White,1439,1418,C33,5,King's Gambit Accepted |  Bishop's Gambit,King's Gambit,Accepted
420,TRUE,14,Resign,Black,1728,1500,C55,6,Italian Game: Two Knights Defense,Italian Game,
421,TRUE,21,Resign,White,1547,1563,B02,4,Alekhine Defense: Scandinavian Variation,Alekhine Defense,
422,TRUE,47,Resign,White,1863,1567,B02,2,Alekhine Defense,Alekhine Defense,
423,TRUE,38,Resign,White,1559,1423,A40,2,Horwitz Defense,Horwitz Defense,
424,TRUE,34,Resign,Black,1570,1611,B06,7,Modern Defense: Geller's System,Modern Defense,
425,TRUE,39,Resign,White,1562,1582,B03,6,Alekhine Defense,Alekhine Defense,
426,TRUE,43,Resign,White,1576,1386,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
427,TRUE,41,Mate,White,1353,1595,B10,3,Caro-Kann Defense: Accelerated Panov Attack,Caro-Kann Defense,
428,TRUE,49,Resign,White,1591,1326,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
429,TRUE,38,Out of Time,Black,1560,1580,B02,4,Alekhine Defense: Scandinavian Variation,Alekhine Defense,
430,TRUE,70,Out of Time,Black,1727,1574,B01,4,Scandinavian Defense: Modern Variation #2,Scandinavian Defense,
431,TRUE,48,Resign,Black,1579,1841,E00,4,Indian Game: East Indian Defense,Indian Game,
432,TRUE,50,Resign,Black,1877,1558,C11,11,French Defense: Steinitz Variation #2,French Defense,
433,TRUE,57,Resign,White,1536,1962,A45,3,Trompowsky Attack,Trompowsky Attack,
434,TRUE,148,Out of Time,Draw,1529,1763,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
435,TRUE,62,Mate,Black,1590,1515,B01,4,Scandinavian Defense: Modern Variation #2,Scandinavian Defense,
436,TRUE,29,Resign,White,1653,1522,A80,2,Dutch Defense,Dutch Defense,
437,TRUE,52,Mate,Black,1675,1505,B01,6,Scandinavian Defense: Panov Transfer,Scandinavian Defense,
438,TRUE,26,Mate,Black,1547,1491,B01,6,Scandinavian Defense: Panov Transfer,Scandinavian Defense,
439,TRUE,59,Resign,Black,1507,1399,A40,2,Englund Gambit,Englund Gambit,
440,TRUE,2,Draw,Draw,1641,1502,B01,2,Scandinavian Defense,Scandinavian Defense,
441,TRUE,195,Draw,Draw,1496,1703,A48,5,London System,London System,
442,TRUE,56,Resign,Black,1482,1484,B01,4,Scandinavian Defense: Modern Variation #2,Scandinavian Defense,
443,TRUE,40,Resign,Black,1486,1909,A40,2,Modern Defense,Modern Defense,
444,TRUE,31,Mate,White,1919,1488,A11,2,English Opening: Caro-Kann Defensive System,English Opening,
445,TRUE,60,Resign,Black,1488,2192,A45,2,Indian Game,Indian Game,
446,TRUE,45,Resign,White,1470,1684,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
447,TRUE,63,Draw,Draw,1465,1659,A81,3,Dutch Defense: Fianchetto Attack,Dutch Defense,
448,TRUE,17,Resign,White,1586,1473,D02,5,Queen's Pawn Game: London System,Queen's Pawn Game,
449,TRUE,34,Resign,White,1548,1488,B03,6,Alekhine Defense,Alekhine Defense,
450,TRUE,36,Mate,Black,1500,1501,A45,2,Indian Game,Indian Game,
451,TRUE,62,Mate,Black,1509,1487,B05,8,Alekhine Defense: Modern Variation |  Main Line,Alekhine Defense,
452,TRUE,46,Draw,Draw,1356,1491,B01,2,Scandinavian Defense,Scandinavian Defense,
453,TRUE,34,Resign,Black,1495,1771,A45,2,Indian Game,Indian Game,
454,TRUE,38,Resign,White,1529,1639,C00,3,French Defense: Knight Variation,French Defense,
455,TRUE,107,Resign,White,1631,1537,C41,6,Philidor Defense: Hanham Variation,Philidor Defense,
456,TRUE,42,Resign,Black,1546,1621,B54,6,Sicilian Defense #2,Sicilian Defense,
457,TRUE,35,Resign,White,1568,1636,C00,5,French Defense: Pelikan Variation,French Defense,
458,TRUE,122,Mate,Black,1354,1631,C00,5,French Defense: Schlechter Variation,French Defense,
459,TRUE,71,Mate,White,1626,1384,B53,7,Sicilian Defense: Chekhover Variation,Sicilian Defense,
460,TRUE,42,Resign,Black,1639,1813,B06,6,Modern Defense: Mongredien Defense #2,Modern Defense,
461,TRUE,2,Out of Time,Black,1646,1795,D00,2,Queen's Pawn Game,Queen's Pawn Game,
462,TRUE,11,Resign,White,1646,939,D10,4,Slav Defense,Slav Defense,
463,TRUE,54,Resign,Black,1657,1678,B08,8,Pirc Defense: Classical Variation,Pirc Defense,
464,TRUE,58,Resign,White,1667,1668,B06,5,Modern Defense: Three Pawns Attack,Modern Defense,
465,TRUE,42,Resign,Black,1683,1599,C30,4,King's Gambit Declined |  Queen's Knight Defense,King's Gambit,Declined
466,TRUE,116,Draw,Draw,1596,1686,A40,2,Modern Defense,Modern Defense,
467,TRUE,74,Mate,Black,1769,1659,A10,2,English Opening: Great Snake Variation,English Opening,
468,TRUE,54,Mate,Black,1668,1761,A40,2,Horwitz Defense,Horwitz Defense,
469,TRUE,85,Resign,White,1752,1677,A15,2,English Opening: Anglo-Indian Defense,English Opening,
470,TRUE,38,Resign,Black,1688,1743,B43,10,Sicilian Defense: Kan Variation |  Wing Attack,Sicilian Defense,
471,TRUE,41,Resign,White,1582,1704,C00,3,French Defense: Knight Variation,French Defense,
472,TRUE,121,Mate,White,1693,1666,B53,7,Sicilian Defense: Chekhover Variation,Sicilian Defense,
473,TRUE,30,Resign,Black,1676,1680,C00,3,French Defense: Knight Variation,French Defense,
474,TRUE,64,Resign,Black,1142,1679,D00,3,Queen's Pawn Game #2,Queen's Pawn Game,
475,TRUE,15,Mate,White,1678,1148,C21,10,Danish Gambit Accepted |  Classical Defense,Danish Gambit,Accepted
476,TRUE,40,Resign,Black,1154,1676,A00,1,Mieses Opening,Mieses Opening,
477,TRUE,128,Draw,Draw,1686,1098,B00,2,Carr Defense,Carr Defense,
478,TRUE,48,Resign,Black,1102,1685,A00,1,Polish Opening,Polish Opening,
479,TRUE,51,Mate,White,1684,1107,C01,4,French Defense: Mediterranean Defense,French Defense,
480,TRUE,71,Resign,Black,1493,1678,C00,2,French Defense #2,French Defense,
481,TRUE,60,Resign,White,1525,1693,D02,3,Queen's Pawn Game: Zukertort Variation,Queen's Pawn Game,
482,TRUE,58,Mate,Black,1709,1681,A40,2,Horwitz Defense,Horwitz Defense,
483,TRUE,60,Resign,Black,1692,1699,A03,2,Bird Opening: Dutch Variation,Bird Opening,
484,TRUE,40,Resign,White,1688,1704,A10,2,English Opening: Great Snake Variation,English Opening,
485,TRUE,29,Out of Time,White,1699,1497,A11,2,English Opening: Caro-Kann Defensive System,English Opening,
486,TRUE,98,Resign,Black,1703,1943,A15,2,English Opening: Anglo-Indian Defense,English Opening,
